price,bedrooms,bathrooms,addr,lat,lng
"3,550",1,1,241 E 86th St #4C,40.7783805,-73.9522945
"3,100",1,1,33 W 63rd St #5E,,
"17,190",4,4,400 E 84th St #25354,,
"3,376",2,1,26 Vandam St #GN,40.7261308,-74.004881
"2,391",1,4,210 E 47th St #3E,,
"1,575",1,1,520 W 174th St #5-D,40.8437142,-73.9350291
"2,495",1,1,2103 Frederick Douglass Blvd #4B,40.8029895,-73.9567854
"2,195",1,4,W 101st St and Amsterdam Ave,40.79725,-73.968038
"2,499",1,4,157 E 18th St #4C,,
"2,500",1,4,25 Tudor City Pl #1118,40.7486425,-73.9705079
"8,500",3,3,W 79th St and Amsterdam Ave,40.7831516,-73.9783327
"2,550",1,4,25 Tudor City Pl #402,,
"7,380",3,2,70 Battery Pl #704,40.7072932,-74.0176772
"5,500",2,2,635 W 42nd St #30F,,
"2,500",1,4,25 Tudor City Pl #1607,40.7486425,-73.9705079
"19,000",3,3,351 E 51st St #L6D,40.754849,-73.9658869
"3,575",3,1,243 Henry St #17,,
"6,000",2,2,270 W 17th St #3B,40.7413757,-74.0008702
"12,000",2,2,15 W 67th St #1ME,40.7736225,-73.9792222
"2,995",3,1,550 Audubon Ave #22,,
"5,000",3,1,240 Lafayette St #3,40.7227687,-73.9972111
"3,995",2,1,36 W 75th St #3B,,
"4,500",2,1,135 E 54th St #15E,,
"3,200",1,4,3 Sheridan Sq #4N,40.7328654,-74.0026261
"4,300",1,1,385 1st Ave #11F,40.7367873,-73.9790282
"5,500",1,1,133 W 22nd St #4C,40.7430626,-73.9946591
"3,225",1,4,100 John St #2508,,
"3,990",1,2,145 E 48th St #31A,40.7551234,-73.9724043
"6,995",2,2,36 Dominick St #2,40.7249066,-74.0067997
"5,100",3,1,245 E 30th St #55,,
"2,390",1,4,330 E 49th St #5F,40.7536955,-73.967654
"9,500",3,3,207 E 83rd St #2,40.7767931,-73.9547324
"2,725",3,1,228 E 116th St #24,40.797212,-73.939027
"4,150",1,1,200 W End Ave #8M,40.7779493,-73.9853954
"2,300",1,4,243 W End Ave #906,40.7793912,-73.9851706
"4,400",2,1,345 W 87th St #BR,40.7904493,-73.9789472
"2,500",2,1,867 W 181st St #1C,,
"30,000",1,2,130 W 44th St #LIBRARY,40.7564755,-73.9845729
"10,875",3,3,310 E 9th St #3,40.7288045,-73.98675
"3,600",1,1,117 E 57th St #21E,40.7614822,-73.9698223
"12,900",2,2,92 Greene St #3A,40.7240227,-73.9998584
"3,575",1,4,116 Central Park S #9E,41.8792421,-87.7158494
"3,655",1,1,560 W 43rd St #26D,,
"7,250",2,2,7 E 74th St #GARDEN,40.7736122,-73.9652299
"9,995",2,2,45 Park Ave #2,40.7486332,-73.9797129
"2,845",2,1,326 E 4th St #1A,32.2300989,-110.9662527
"3,250",1,1,301 W 57th St #14F,40.7671247,-73.9830165
"3,695",2,1,209 E 25th St #B,40.7400457,-73.981506
"7,400",2,2,300 Mercer St #6J,40.7302424,-73.9934923
"4,750",3,2,630 1st Ave #32NN,40.7451742,-73.9717613
"3,845",1,1,428 W 44th St #GARDEN,40.760155,-73.9931144
"2,850",1,4,210 E 47th St #4E,40.7535408,-73.9716489
"2,500",1,1,236 E 47th St #23D,40.7531911,-73.9708966
"3,350",1,4,110 Central Park S #2C,,
"3,450",2,1,407 W 51st St #1F,40.7644655,-73.9890885
"1,925",2,1,132 Seaman Ave #5A,40.8689368,-73.923145
"6,350",1,1,302 W 12th St #10F,40.7375,-74.004722
"3,808",3,1,405 E 12th St #4,,
"4,500",2,1,150 E 49th St #8B,40.7552634,-73.9719482
"6,900",2,2,475 Park Ave #8D,,
"4,800",1,1,39 E 29th St #7D,40.7444162,-73.984092
"3,450",2,2,456 W 167th St #5E,40.8387225,-73.9369771
"4,800",3,1,1465 3rd Ave #C,32.6007005,-117.0642435
"2,350",1,1,132 E 96th St #4A,40.785799,-73.951533
"15,950",2,2,45 E 22nd St #28B,40.7399733,-73.9873258
"2,150",1,1,208 E 6th St #39,,
"3,320",2,1,1413 York Ave #4,40.769153,-73.9524413
"2,550",1,1,14 W 88th St #1A,40.786672,-73.96922
"2,355",1,4,25 Clinton St #401,40.720552,-73.9845393
"2,100",1,1,509 E 77th St #5L,40.7698829,-73.9503937
"3,895",1,1,200 W 26th St #3G,,
"4,750",3,1,440 E 6th St #3B,32.22754,-110.964263
"3,495",1,1,331 E 14th St #2D,40.7320223,-73.9834691
"9,450",1,4,24 E 39th St #SUPQ,40.7504717,-73.9802584
"75,000",2,2,130 W 44th St #DIRECTOR,40.7564755,-73.9845729
"3,050",1,1,67 W 85th St #4B,,
"2,212",2,1,152 W 124th St #2,40.8077834,-73.9481074
"3,850",3,1,220 E 85th St #2W,40.777519,-73.953618
"4,100",1,1,952 5th Ave #7B,40.775124,-73.9647109
"3,995",2,1,346 E 65th St #2B,40.7634643,-73.9600066
"3,150",2,1,247 Broome St #2D,,
"2,550",1,4,347 W 57th St #21E,,
"3,700",1,1,70 E 12th St #12C,40.7327347,-73.9903844
"3,550",1,1,27 E 63rd St #1BC,40.7660786,-73.9689876
"30,000",1,2,130 W 44th St #MANHATTAN,40.7564755,-73.9845729
"6,100",2,2,425 E 13th St #4C,40.7301722,-73.9818933
"1,875",1,1,411 E 118th St #25,,
"5,999",3,2,37 W 89th St #4,,
"3,999",2,1,65 E 3rd St #2,35.0535395,-85.3089837
"2,700",1,4,330 E 46th St #8C,39.8397769,-86.1510942
"2,567",1,1,340 E 61st St #2B,40.760881,-73.961688
"2,850",1,4,121 E 23rd St #4G,40.7400367,-73.9853668
"3,853",1,1,35 W 33rd St #23F,40.748782,-73.9868113
"2,650",2,1,29 Clinton St #2B,40.720397,-73.9845275
"2,700",1,4,330 E 46th St #9M,39.8397769,-86.1510942
"1,875",1,1,411 E 118th St #39,40.7972078,-73.9336311
"8,500",2,2,50 West St #50D,,
"1,875",1,1,411 E 118th St #31,40.7972078,-73.9336311
"2,350",2,1,1672 Park Ave #1B,40.8006055,-73.9427488
"7,560",3,2,915 W End Ave #1206,40.800897,-73.969492
"2,795",1,1,284 E 10th St #4D,40.727942,-73.98294
"3,799",1,1,180 Water St #2012,40.7069308,-74.0053852
"3,495",2,1,370 Columbus Ave #4R,40.781163,-73.9764433
"3,295",2,1,185 Avenue C #3E,40.7268581,-73.9771425
"29,000",3,5,1 Central Park S #2011,,
"3,200",2,1,1270 5th Ave #7L,40.7956608,-73.9497222
"2,049",1,1,137 E 110th St #4RW,40.7951116,-73.9446006
"2,000",1,4,308 W 98th St #GF,40.7966774,-73.9730474
"3,600",1,1,80 Jane St #1,,
"3,995",1,1,200 W 26th St #909,40.7460604,-73.9946738
"2,375",2,1,137 E 110th St #5FW,,
"15,000",3,3,16 Warren St #5,40.714224,-74.007526
"5,041",3,2,50 E 3rd St #1A,,
"6,500",2,2,229 W 60th St #6H,,
"8,433",4,2,579 Broadway #3B,40.9969624,-73.8807472
"1,550",1,4,302 E 3rd St #2D-4,34.0477371,-118.2436802
"9,700",4,2,447 W 22nd St #2,40.746652,-74.003148
"3,483",2,1,7 Cornelia St #E5,,
"2,995",1,1,221 E 23rd St #1,,
"2,795",1,1,529 Broome St #29,,
"6,200",1,1,800 5th Ave #32A,,
"1,950",1,4,237 E 59th St #2N,40.7610453,-73.9649677
"2,750",1,4,8 Jones St #6C,40.731994,-74.001926
"4,950",1,2,460 W 20th St #2H,,
"5,495",2,2,121 Reade St #4B,40.7161132,-74.0095015
"13,500",3,3,2 River Ter #7J,,
"2,050",2,1,521 W 168th St #6,40.8406083,-73.9379798
"4,175",1,1,121 Reade St #2C,,
"4,500",1,1,105 Norfolk St #10C,40.7188723,-73.9873604
"5,795",3,1,176 E 3rd St #6F,,
"4,222",1,1,252 W 76th St #9D,40.7820845,-73.9821328
"6,695",1,2,666 Greenwich St #404,40.7320632,-74.0079593
"5,500",3,1,14 E 23rd St #4A,40.7407604,-73.9883821
"2,995",1,4,184 Thompson St #2V,,
"2,900",1,4,111 3rd Ave #15F,40.7328283,-73.9871869
"3,700",1,1,35 E 38th St #9C,40.7500427,-73.9800281
"3,250",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"2,500",1,4,25 Leroy St #4,40.7307053,-74.0040298
"3,450",1,1,201 W 77th St #11FF,40.7821141,-73.979464
"12,500",2,2,22 Mercer St #4A,40.720479,-74.001549
"2,100",1,1,414 E 11th St #10,39.7821146,-86.1504242
"4,800",3,1,127 W 82nd St #7A,,
"2,750",1,1,211 Avenue A #27,,
"3,600",1,1,135 W 58th St #3B,,
"9,000",3,2,203 W 90th St #7A,,
"3,000",1,1,220 E 82nd St #2FE,,
"6,500",4,3,203 W 107th St #1A,40.801527,-73.9656634
"10,000",3,3,125 W 22nd St #5B,,
"2,495",1,1,120 E 102nd St #1A,,
"4,250",2,1,724 10th Ave #1A,40.764261,-73.9917287
"3,350",2,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,450",2,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,295",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"6,500",2,2,199 Bowery #7D,40.7210677,-73.9933534
"3,200",1,1,345 W 21st St #2D,29.8051373,-95.4034638
"3,695",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,950",2,1,349 E 52nd St #5R,40.7554801,-73.9656084
"3,100",2,2,2601 Frederick Douglass Blvd #6A,40.818891,-73.945158
"3,600",1,1,117 W 13th St #59,40.7372259,-73.9980713
"4,100",2,1,17 Greenwich Ave #9,40.7343981,-74.0001136
"2,650",1,1,400 E 87th St #3,40.7773236,-73.9486572
"4,800",3,2,305 E 56th St #5,,
"3,400",2,1,3rd Ave and E 57th St,40.7602719,-73.9675409
"1,650",1,1,133 Fort George Ave #3C,40.8574338,-73.9274045
"4,425",2,1,312 11th Ave #16K,40.7530129,-74.0037394
"8,250",3,3,365 W End Ave #9C,,
"3,195",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"10,000",2,2,32 W 9th St,40.7334459,-73.9976241
"6,670",2,2,795 Columbus Ave #10A,40.794327,-73.9659743
"5,175",2,2,312 11th Ave #11L,,
"3,500",1,1,141 E 56th St #4,,
"3,300",2,1,877 10th Ave #4,,
"3,870",1,1,210 E 39th St #603,40.7484794,-73.97534
"2,462",1,1,175 Orchard St #3,40.7217573,-73.9886214
"3,550",1,1,200 Rector Pl #L33,40.7086444,-74.0161953
"8,820",3,3,130 W 30th St #6C,40.7476664,-73.9911523
"4,500",2,2,155 W 81st St #4,40.7841515,-73.9761061
"3,495",1,1,50 W 97th St #2D,,
"4,110",1,4,105 Duane St #24048,40.7157928,-74.0058711
"4,195",1,4,75 Wall St #33A,40.7051405,-74.0079954
"12,500",6,2,W 17th St and 5th Ave,40.7379164,-73.9922246
"3,145",2,1,276 W 119th St #5A,40.8059836,-73.9535042
"3,295",2,2,444 Manhattan Ave #3P,40.80654,-73.955362
"1,875",1,1,411 E 118th St #24,40.7972078,-73.9336311
"2,400",2,1,114 E 122nd St #9H,40.8025978,-73.9396518
"1,995",1,4,211 W 117th St #3B,,
"2,700",2,1,1752 1st Ave #4A,40.779779,-73.946896
"4,733",1,1,245 E 80th St #11C,40.7743309,-73.9547342
"2,320",1,5,320 E 65th St #208,,
"6,100",2,2,15 William St #30I,40.7590799,-74.1959299
"3,530",2,1,300 W 10th St #5B,,
"4,900",1,1,845 United Nations Plz #12G,,
"5,500",1,1,354 Bowery #3,40.726929,-73.99208
"7,500",2,2,322 W 57th St #24S,40.7667994,-73.9841263
"4,785",2,2,235 E 44th St #11E,,
"2,550",2,1,7 E 117th St #3,40.801223,-73.945093
"14,000",1,2,831 Broadway #4A,,
"3,500",1,5,299 W 12th St #11B,40.7377431,-74.0052925
"3,400",1,5,106 Central Park S #17L,40.7656667,-73.9766622
"4,395",2,2,226 E 70th St #6E,40.7676037,-73.960124
"11,700",2,3,845 United Nations Plz #53C,40.7623737,-73.9739119
"4,689",1,1,245 E 80th St #8C,40.7743309,-73.9547342
"4,216",2,2,236 E 47th St #12C,40.7531911,-73.9708966
"4,850",1,1,56 7th Ave #16J,,
"4,650",1,1,21 E 1st St #203,43.6431159,-76.085342
"12,000",3,3,168 E 74th St #5-A,,
"17,000",3,2,50 Bond St #3,40.7261658,-73.9925677
"10,000",4,2,347 E 62nd St,40.762016,-73.9612609
"2,450",1,1,517 E 77th St #6O,40.769797,-73.950212
"3,800",1,1,65 E 80th St #GRNDFL,40.77677,-73.9604899
"15,000",4,4,525 E 80th St #4F,40.7715608,-73.9482815
"3,560",1,1,915 W End Ave #904,40.800897,-73.969492
"2,850",1,1,231 E 31st St #3B,40.7434312,-73.9782097
"3,000",1,1,42 Grove St #4B,40.7578775,-73.9913276
"2,750",1,5,148 E 28th St #4E,40.7421314,-73.9816249
"4,846",1,1,200 E 11th St #801,,
"8,445",3,2,915 W End Ave #901,40.800897,-73.969492
"19,000",3,3,30 Park Pl #61B,,
"1,900",1,5,220 E 87th St #4D,40.7789572,-73.9527434
"2,795",2,1,429 E 65th St #7,40.7629656,-73.9577576
"6,995",1,5,56 Leonard St #8CEA,,
"8,350",2,2,14 E 4th St #813,41.5120354,-78.2371673
"5,395",2,2,200 Riverside Blvd #G17,40.7789994,-73.9879835
"11,900",2,3,845 United Nations Plz #54C,,
"3,300",2,1,61 E 3rd St #16,35.0535388,-85.3090256
"3,380",1,1,915 W End Ave #906,40.800897,-73.969492
"4,950",1,5,25 W Houston St #5B,,
"3,451",1,1,1700 York Ave #6J,40.7780707,-73.9451852
"3,145",1,1,210 W 16th St #4H,40.7399879,-73.9994169
"2,750",1,1,111 E 79th St #4-A,40.775636,-73.959744
"3,117",1,1,59 E 3rd St #1B,35.0535385,-85.3090466
"3,300",2,1,61 E 3rd St #21,35.0535388,-85.3090256
"3,208",1,1,61 E 3rd St #24,,
"6,461",1,1,138 West Broadway #4THFL,40.7170248,-74.0083107
"6,000",4,3,626 10th Ave #3E,40.7611283,-73.9940431
"1,625",1,1,3848 Sickles St #2J,40.8616963,-73.9280292
"2,900",1,5,400 E 54th St #30H,,
"4,600",2,1,212 E 70th St #4C,40.767902,-73.9608171
"3,300",3,1,609 W 137th St #3,40.8221373,-73.9553662
"4,795",2,1,303 10th Ave #10G,40.7506204,-74.0023863
"2,900",1,5,80 Park Ave #3L,,
"3,553",1,5,240 Central Park S #14G,40.767434,-73.9811782
"3,500",1,1,61 E 3rd St #23,35.0535388,-85.3090256
"2,496",1,1,248 W 105th St #2I,40.8005407,-73.9683987
"7,500",2,2,520 W 22nd St #2,40.7472159,-74.0057598
"3,500",1,1,18 E 13th St #4,40.7347629,-73.9932594
"3,400",1,1,212 E 47th St #27E,40.7535354,-73.9715708
"5,800",2,1,35 W 26th St #4,40.7445206,-73.9902307
"2,495",1,5,76 W 82nd St #2C,40.7835867,-73.9737406
"1,750",1,5,1571 3rd Ave #3FS,32.5980998,-117.064236
"2,750",1,1,600 W 111th St #4E,,
"5,000",2,1,146 E 49th St #6B,,
"2,950",1,1,245 E 54th St #7N,40.7577512,-73.9669336
"2,800",1,1,220 E 26th St #1K,40.7401075,-73.9807857
"2,250",1,5,44 E 63rd St #3D,40.7655585,-73.9688087
"6,950",2,1,165 Duane St #6B,,
"2,500",1,1,753 9th Ave #3A,,
"7,330",2,2,1214 5th Ave #30595,40.7914671,-73.9528056
"3,400",2,1,119 Avenue A #5C,40.7264743,-73.9834882
"3,975",2,1,342 W 21st St #6C,40.7448652,-74.0014601
"2,495",2,1,104 W 96th St #28,40.7928674,-73.9682366
"2,700",1,1,1743 1st Ave #9B,40.7797255,-73.947684
"2,450",1,5,222 E 35th St #3G,40.7457674,-73.9766925
"2,850",1,1,452 W 36th St #2FE,,
"3,200",1,5,415 E 37th St #26D,40.7456286,-73.971305
"3,250",1,1,400 E 54th St #31H,40.7560351,-73.9641006
"1,900",1,1,345 W 145th St #14A4,40.8240489,-73.9441621
"4,624",2,2,33 W End Ave #F19,40.7733326,-73.9901478
"8,158",4,2,120 Riverside Dr #5EX,,
"2,300",1,5,17 W 64th St #6E,,
"2,950",2,2,2790 Broadway #5F,40.8025412,-73.9673019
"2,200",1,5,123 E 83rd St #5D,40.7779542,-73.9574011
"3,300",1,1,400 E 70th St #307,40.7661506,-73.9568006
"2,500",1,5,333 E 30th St #17G,40.7418406,-73.9762938
"3,400",1,1,300 Albany St #7C,,
"3,000",1,5,227 Mulberry St #5A,40.7225901,-73.996298
"2,625",1,1,98 Christopher St #17,40.7331915,-74.0046683
"2,800",1,5,77 Perry St #1B,40.7355501,-74.0044367
"3,500",1,1,323 W 96th St #1004,,
"5,250",2,2,444 Central Park W #5E,41.5458131,-90.5795783
"3,400",4,1,554 W 148th St #21,,
"5,000",3,2,414 W 44th St #4C,40.7599719,-73.9927874
"2,295",1,1,414 W 49th St #4A,,
"9,999",4,3,215 W 90th St #2B,,
"6,495",2,1,64 Bank St #4,45.420988,-75.7011936
"2,475",2,1,620 E 11th St #14,40.726891,-73.978702
"2,100",1,5,239 E 77th St #3B,40.7725737,-73.9568228
"5,709",3,2,70 W 93rd St #7017F,40.7904863,-73.9688249
"3,375",1,1,323 W 96th St #409,40.7958723,-73.9741819
"9,000",3,3,330 E 38th St #39IJ,40.7462466,-73.9725283
"2,850",1,1,325 E 10th St #F1B,,
"2,250",1,1,440 3rd Ave #5F,40.6724604,-73.9905375
"5,995",3,3,108 E 96th St #11D,40.7860151,-73.9520495
"2,450",1,5,1100 Madison Ave #2H,,
"7,065",1,2,1 Union Sq S #29862,40.7341994,-73.9900714
"2,950",1,1,360 W 34th St #6-V,40.7529766,-73.9958918
"8,305",2,2,530 W 30th St #36973,,
"3,700",1,1,392 Central Park W #20K,,
"9,995",2,2,43 Charles St #3F,40.7350793,-74.0029139
"3,877",1,5,160 Madison Ave #41H,40.7470085,-73.983932
"4,950",1,1,502 Park Ave #11F,,
"4,500",2,2,200 E 90th St #5E,,
"12,750",3,3,203 E 13th St #2AB,,
"5,500",2,2,150 W 51st St #2117,40.7614321,-73.9825389
"3,500",2,1,990 Avenue Of The Americas #14B,40.7512913,-73.9862416
"4,500",1,1,502 Park Ave #16A,40.7633071,-73.9701458
"3,000",1,5,200 Central Park S #16L,41.8781593,-87.7157956
"2,059",1,5,206 E 70th St #2A,40.7680148,-73.9610718
"4,695",1,1,300 Mercer St #34K,,
"3,325",3,1,235 W 63rd St #5A,,
"3,195",1,1,21 1st Ave #34,,
"3,300",3,1,2027 1st Ave #5,,
"2,300",2,1,2054 Adam Clayton Powell Jr Blvd #4D,,
"6,000",2,2,170 E 87th St #W18H,,
"2,150",1,5,514 E 5th St #15,,
"3,250",4,1,191 Claremont Ave #44,40.8150705,-73.9603826
"6,495",3,2,242 E 72nd St #14C,40.7688143,-73.9591123
"3,850",2,1,332 E 84th St #F1,40.775778,-73.951399
"3,500",1,1,110 E 57th St #7F,40.761074,-73.970227
"1,950",1,1,10 E 138th St #2H,40.8141351,-73.9357647
"2,100",2,1,1500 Amsterdam Ave #53,40.818479,-73.95294
"2,295",1,1,978 2nd Ave #10,40.7557762,-73.9674536
"9,995",2,2,1 Morton Sq #4DEA,42.1232368,-71.1033076
"3,200",2,1,233 W 115th St #1A,40.8034381,-73.9545846
"5,850",1,2,24 W 45th St #5,40.7557955,-73.9808128
"2,550",2,1,175 W 107th St #10B,40.8011,-73.9648509
"11,500",2,2,111 W 67th St #41D,,
"4,618",1,1,41 W 72nd St #PHA,,
"3,200",1,1,56 Pine St #11A,,
"7,475",3,2,321 W 110th St #19C,40.8012184,-73.9592644
"2,950",1,1,407 W 54th St #2E,,
"2,000",2,1,546 W 146th St #65,40.8265687,-73.9491278
"2,567",1,1,340 E 61st St #4D,40.760881,-73.961688
"2,350",1,1,339 E 65th St #3-A,40.7638782,-73.9599452
"5,833",2,2,350 3rd Ave #2B,40.6753988,-73.9877428
"10,015",2,2,240 Central Park S #15B,,
"7,000",3,2,333 E 43rd St #808,40.7499826,-73.9699974
"3,000",2,1,630 1st Ave #22A,,
"3,150",3,1,522 W 157th St #3,40.8332468,-73.9434396
"2,150",1,1,10 W 135th St #11U,40.8125659,-73.938853
"4,200",1,1,417 E 60th St #1C,40.7596213,-73.9605392
"4,350",3,1,36 Saint Marks Pl #1,40.7286295,-73.9880711
"5,240",1,1,205 E 92nd St #29546,40.7825177,-73.9502755
"3,523",1,1,560 W 43rd St #32L,,
"5,495",3,1,E 19th St and Park Ave S,40.7377572,-73.9882062
"2,350",1,5,422 E 12th St #4C,,
"5,449",3,1,71 Leonard St #5,40.7176692,-74.0052841
"3,150",1,1,333 E 75th St #4-G,,
"22,000",2,3,56 Crosby St #4B,,
"15,950",2,2,210 Central Park S #24D,34.682965,-82.988343
"4,675",1,1,530 W 30th St #36893,40.752559,-74.002736
"2,750",2,1,781 9th Ave #5N,,
"2,600",1,1,543 E 5th St #2,40.2358235,-83.3604952
"2,180",1,5,512 E 5th St #11,39.1037461,-84.5032605
"3,942",3,1,156 Columbus Ave #5S,40.7741053,-73.9814425
"5,800",4,2,350 E 52nd St #7G,,
"2,150",1,5,542 W 153rd St #101,40.8310493,-73.9461742
"2,350",1,5,246 W 22nd St #15,40.7439432,-73.9978683
"7,395",1,2,95 Horatio St #204,40.7389323,-74.0088234
"14,500",3,3,640 Broadway #3A,40.7263066,-73.9957754
"2,400",1,1,401 E 90th St #5N,40.7794051,-73.9471464
"4,295",1,1,34 Desbrosses St #524,40.7238904,-74.0107596
"4,300",2,1,80 Beekman St #5H,40.7087751,-74.0039209
"3,195",1,1,301 W 57th St #3AA,40.7671247,-73.9830165
"5,995",2,1,261 W 25th St #1C,40.7463974,-73.9967328
"2,800",1,1,315 E 58th St #3A,,
"2,995",1,1,250 E 50th St #1B,40.7548962,-73.9689865
"5,900",2,2,147 W 79th St #6,,
"4,700",2,1,328 W 14th St #4,40.7400647,-74.0041052
"1,925",1,5,156 Orchard St #1F,40.72085,-73.9886533
"4,000",3,1,23 Avenue A #4R,,
"6,290",2,2,1 River Pl #2012,32.421541,-80.77825
"3,100",1,1,235 E 35th St #2B,,
"5,500",3,2,312 2nd Ave #3,40.7348855,-73.9827862
"6,095",2,2,80 N Moore St #8032H,40.7199811,-74.0107642
"3,850",1,1,310 Greenwich St #31036E,40.7176569,-74.0110387
"6,495",2,2,80 N Moore St #8026C,40.7199811,-74.0107642
"6,395",2,2,40 Harrison St #4033B,40.7191115,-74.0108824
"4,100",1,1,W 14th St and 6th Ave,40.737368,-73.9968432
"2,600",1,1,10 W 87th St #1A,40.7860904,-73.9696098
"3,495",2,1,326 E 35th St #45,40.744849,-73.9741924
"5,760",4,2,561 10th Ave #40,40.7592507,-73.9958844
"10,079",3,2,66 Franklin St #D3,40.7177214,-74.0037521
"2,338",1,8,160 E 27th St #5D,40.7413474,-73.9817062
"5,995",4,2,1428 Lexington Ave #4B,40.7842202,-73.9523748
"2,150",2,1,552 W 146th St #7,40.8266702,-73.9493896
"7,900",2,2,697 W End Ave #9C,40.7938918,-73.9745939
"3,400",1,1,124 W 93rd St #7A,40.7911476,-73.9699737
"2,599",2,1,411 E 118th St #2,40.7972078,-73.9336311
"3,400",1,1,167 E 67th St #6E,40.7668244,-73.9633087
"5,636",2,2,560 W 43rd St #41E,40.7612165,-73.9977236
"9,000",1,2,83 Spring St #5F,40.7229501,-73.9981098
"6,151",2,2,560 W 43rd St #41A,40.7612165,-73.9977236
"2,975",1,1,305 W 72nd St #7D,40.7802859,-73.9849244
"6,000",1,1,721 5th Ave #42C,40.762309,-73.9739779
"5,838",2,2,560 W 43rd St #41B,40.7612165,-73.9977236
"15,950",3,2,81 Walker St #2,40.7180429,-74.0017612
"1,750",1,9,102 E 116th St #3E,40.7990539,-73.9429707
"4,662",1,1,200 E 11th St #203,40.7310011,-73.9884508
"22,000",3,3,56 Leonard St #29BWE,40.7178984,-74.0063829
"2,400",1,9,310 E 46th St #18W,40.751859,-73.9698959
"2,375",2,1,137 E 110th St #3FE,40.7951116,-73.9446006
"6,750",3,2,132 Mulberry St #3D,40.7184206,-73.9976166
"9,490",2,2,610 W 42nd St #N58A,40.7606937,-73.998829
"3,250",1,1,340 E 52nd St #5B,40.7552903,-73.9661071
"3,100",1,1,300 Rector Pl #2A,40.7089922,-74.0173477
"1,600",1,1,583 W 177th St #BW,40.8466264,-73.9348449
"6,995",3,3,65 W 70th St #4S,40.7760977,-73.9793291
"8,550",2,2,40 E 78th St #12D,40.7752755,-73.962393
"8,500",2,3,45 Park Ave #801,40.7486332,-73.9797129
"3,000",1,1,6 W 87th St #7,40.7860191,-73.969493
"2,895",3,1,212 E 105th St #1,40.7904133,-73.9445611
"3,462",1,1,252 W 76th St #2E,40.7820845,-73.9821328
"5,829",2,2,666 W End Ave #11J,40.7928404,-73.9747781
"2,695",2,1,212 E 105th St #22,40.7904133,-73.9445611
"3,595",2,1,697 10th Ave #3FN,40.7632716,-73.993195
"2,295",1,1,415 E 80th St #2B,40.7729249,-73.9514092
"2,250",1,1,231 E 81st St #4C,40.7752153,-73.954903
"9,250",2,2,99 Jane St #1K,40.7384573,-74.0086201
"2,850",1,1,345 E 80th St #21D,40.7734427,-73.9523568
"3,595",1,1,246 W End Ave #9G,40.7792052,-73.9845517
"3,300",1,1,64 E 94th St #4G,40.7854554,-73.9544877
"9,995",3,3,250 E 54th St #37D,40.7573349,-73.9671398
"8,500",3,2,462 W 58th St #6B,40.7693647,-73.9874998
"15,500",2,2,45 Warren St #1,40.7145007,-74.0090546
"1,750",1,1,206 W 148th St #5K,40.8237586,-73.9386415
"13,500",4,2,36 Laight St #7B,40.722205,-74.007424
"11,500",3,3,310 E 82nd St #2,40.7748625,-73.9530684
"5,500",1,1,50 Murray St #2102,40.7139998,-74.009564
"3,200",1,1,25 Minetta Ln #5J,40.7303853,-74.0014854
"4,409",2,1,158 W 81st St #61,40.7838445,-73.9764292
"2,295",1,1,208 Thompson St #7,40.7286588,-73.9991904
"3,750",1,1,350 W 42nd St #21D,40.7579169,-73.9922148
"5,800",2,2,229 Front St #4W,40.7074499,-74.0018889
"3,645",1,1,666 W End Ave #7W,40.7928404,-73.9747781
"3,250",1,1,230 Central Park S #5G,41.877854,-87.7157835
"5,475",1,1,460 W 20th St #PHB,40.7454814,-74.0053929
"4,095",3,1,1590 Lexington Ave #12,40.7892847,-73.9487355
"4,216",4,2,524 W 123rd St #1E,40.8115319,-73.9589838
"4,775",1,1,280 Park Ave S #4G,44.9768585,-93.2593277
"5,300",2,2,130 W 79th St #4F,40.782238,-73.9768657
"1,950",2,1,133 W 145th St #3,40.821165,-73.937236
"4,995",1,1,51 5th Ave #9D,40.7344021,-73.9943645
"3,695",2,1,230 E 32nd St #1D,40.743792,-73.9779864
"2,400",1,1,85 E End Ave #5H,44.2391689,-94.9671514
"9,750",2,2,22 Greenwich Ave #1,40.7348982,-73.9998409
"8,000",1,1,800 5th Ave #11E,40.7656117,-73.9715995
"4,495",1,1,1385 York Ave #10A,40.7680258,-73.9532922
"3,400",1,1,401 E 65th St #15E,40.7633074,-73.9587691
"2,990",1,1,568 Grand St #J901,40.7145771,-73.9792021
"21,000",6,4,53 W 85th St,40.7854991,-73.9714335
"2,500",3,1,219 W 121st St #5W,40.807036,-73.9511288
"3,150",1,1,320 E 54th St #9B,40.7568057,-73.9658726
"5,600",1,1,22 W 15th St #9C,40.7370787,-73.9946078
"5,677",1,1,160 Madison Ave #34F,40.7470085,-73.983932
"6,500",1,1,36 Laight St #1A,40.722205,-74.007424
"4,506",2,2,70 W 93rd St #7020D,40.7904863,-73.9688249
"2,495",1,1,925 W End Ave #6D,40.8012005,-73.9690065
"7,500",2,2,247 W 46th St #3605,40.7597213,-73.9874837
